,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,area_name,total_cases,area_code,tot_mobility
169,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-09,-77.0,-64.0,-76.0,-70.0,-58.0,,City of London,104,E09000001,-67.25
170,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-12,-77.0,-68.0,-78.0,-73.0,-60.0,,City of London,104,E09000001,-69.5
171,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-13,-77.0,-67.0,-80.0,-73.0,-62.0,,City of London,104,E09000001,-69.75
172,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-14,-76.0,-64.0,-77.0,-73.0,-61.0,,City of London,104,E09000001,-68.5
173,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-15,-76.0,-63.0,-77.0,-73.0,-61.0,,City of London,104,E09000001,-68.25
174,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-16,-76.0,-61.0,-74.0,-69.0,-58.0,,City of London,104,E09000001,-66.0
175,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-19,-78.0,-66.0,-77.0,-75.0,-60.0,,City of London,104,E09000001,-69.75
176,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-20,-79.0,-64.0,-76.0,-75.0,-63.0,,City of London,104,E09000001,-70.25
177,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-21,-81.0,-66.0,-81.0,-75.0,-61.0,,City of London,104,E09000001,-70.75
178,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-22,-78.0,-63.0,-76.0,-75.0,-61.0,,City of London,104,E09000001,-69.25
179,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-23,-78.0,-62.0,-74.0,-72.0,-57.0,,City of London,104,E09000001,-67.25
180,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-26,-77.0,-66.0,-73.0,-75.0,-62.0,,City of London,104,E09000001,-70.0
181,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-27,-79.0,-64.0,-79.0,-75.0,-61.0,,City of London,104,E09000001,-69.75
182,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-28,-78.0,-63.0,-75.0,-74.0,-63.0,,City of London,104,E09000001,-69.5
183,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-29,-80.0,-64.0,-79.0,-75.0,-61.0,,City of London,104,E09000001,-70.0
184,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-30,-78.0,-61.0,-74.0,-70.0,-60.0,,City of London,104,E09000001,-67.25
185,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-02,-75.0,-64.0,-82.0,-74.0,-59.0,,City of London,104,E09000001,-68.0
186,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-03,-73.0,-60.0,-76.0,-72.0,-59.0,,City of London,104,E09000001,-66.0
187,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-04,-70.0,-57.0,-73.0,-70.0,-58.0,,City of London,104,E09000001,-63.75
188,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-05,-91.0,-74.0,-88.0,-81.0,-66.0,,City of London,104,E09000001,-78.0
189,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-06,-91.0,-74.0,-88.0,-80.0,-66.0,,City of London,104,E09000001,-77.75
190,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-09,-89.0,-75.0,-87.0,-80.0,-66.0,,City of London,104,E09000001,-77.5
191,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-10,-90.0,-73.0,-84.0,-80.0,-67.0,,City of London,104,E09000001,-77.5
192,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-11,-91.0,-72.0,-86.0,-81.0,-66.0,,City of London,104,E09000001,-77.5
193,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-12,-92.0,-73.0,-85.0,-80.0,-68.0,,City of London,104,E09000001,-78.25
194,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-13,-92.0,-71.0,-85.0,-79.0,-65.0,,City of London,104,E09000001,-76.75
195,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-16,-90.0,-74.0,-85.0,-80.0,-65.0,,City of London,104,E09000001,-77.25
196,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-17,-91.0,-72.0,-86.0,-80.0,-69.0,,City of London,104,E09000001,-78.0
197,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-18,-91.0,-72.0,-84.0,-80.0,-65.0,,City of London,104,E09000001,-77.0
198,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-19,-92.0,-74.0,-88.0,-81.0,-66.0,,City of London,104,E09000001,-78.25
199,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-20,-92.0,-72.0,-89.0,-79.0,-64.0,,City of London,104,E09000001,-76.75
200,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-23,-89.0,-74.0,-85.0,-80.0,-65.0,,City of London,104,E09000001,-77.0
201,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-24,-90.0,-73.0,-86.0,-80.0,-67.0,,City of London,104,E09000001,-77.5
202,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-25,-90.0,-75.0,-84.0,-79.0,-67.0,,City of London,104,E09000001,-77.75
203,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-26,-91.0,-75.0,-87.0,-80.0,-68.0,,City of London,104,E09000001,-78.5
204,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-27,-91.0,-74.0,-87.0,-79.0,-67.0,,City of London,104,E09000001,-77.75
205,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-30,-89.0,-75.0,-87.0,-80.0,-64.0,,City of London,104,E09000001,-77.0
206,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-01,-89.0,-72.0,-84.0,-79.0,-66.0,,City of London,104,E09000001,-76.5
207,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-02,-85.0,-64.0,-83.0,-76.0,-61.0,,City of London,104,E09000001,-71.5
208,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-03,-85.0,-65.0,-84.0,-76.0,-62.0,,City of London,104,E09000001,-72.0
209,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-04,-83.0,-60.0,-76.0,-72.0,-54.0,,City of London,104,E09000001,-67.25
210,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-07,-82.0,-64.0,-79.0,-75.0,-61.0,,City of London,104,E09000001,-70.5
211,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-08,-82.0,-63.0,-79.0,-75.0,-62.0,,City of London,104,E09000001,-70.5
212,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-09,-82.0,-62.0,-77.0,-74.0,-60.0,,City of London,104,E09000001,-69.5
213,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-10,-83.0,-59.0,-77.0,-74.0,-61.0,,City of London,104,E09000001,-69.25
214,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-11,-83.0,-57.0,-72.0,-71.0,-60.0,,City of London,104,E09000001,-67.75
215,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-14,-82.0,-63.0,-77.0,-75.0,-65.0,,City of London,104,E09000001,-71.25
216,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-15,-79.0,-56.0,-73.0,-73.0,-64.0,,City of London,104,E09000001,-68.0
217,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-16,-88.0,-65.0,-84.0,-78.0,-64.0,,City of London,104,E09000001,-73.75
218,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-17,-90.0,-63.0,-83.0,-79.0,-65.0,,City of London,104,E09000001,-74.25
219,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-18,-90.0,-62.0,-84.0,-77.0,-64.0,,City of London,104,E09000001,-73.25
220,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-21,-91.0,-72.0,-89.0,-85.0,-74.0,,City of London,104,E09000001,-80.5
221,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-22,-93.0,-71.0,-90.0,-86.0,-77.0,,City of London,104,E09000001,-81.75
222,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-23,-93.0,-72.0,-91.0,-88.0,-74.0,,City of London,104,E09000001,-81.75
223,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-24,-96.0,-77.0,-93.0,-91.0,-77.0,,City of London,104,E09000001,-85.25
224,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-25,-99.0,-97.0,-95.0,-99.0,-83.0,,City of London,104,E09000001,-94.5
225,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-28,-97.0,-89.0,-93.0,-93.0,-82.0,,City of London,104,E09000001,-90.25
226,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-29,-95.0,-83.0,-92.0,-89.0,-79.0,,City of London,104,E09000001,-86.5
227,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-30,-95.0,-81.0,-91.0,-90.0,-73.0,,City of London,104,E09000001,-84.75
228,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-31,-96.0,-82.0,-94.0,-91.0,-79.0,,City of London,104,E09000001,-87.0
229,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-01,-98.0,-95.0,-95.0,-95.0,-83.0,,City of London,104,E09000001,-92.75
230,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-04,-92.0,-77.0,-90.0,-85.0,-74.0,,City of London,104,E09000001,-82.0
231,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-05,-93.0,-81.0,-91.0,-86.0,-73.0,,City of London,104,E09000001,-83.25
232,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-06,-94.0,-80.0,-89.0,-87.0,-75.0,,City of London,104,E09000001,-84.0
233,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-07,-94.0,-81.0,-91.0,-87.0,-73.0,,City of London,104,E09000001,-83.75
234,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-08,-95.0,-80.0,-92.0,-86.0,-73.0,,City of London,104,E09000001,-83.5
235,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-11,-93.0,-80.0,-91.0,-86.0,-73.0,,City of London,104,E09000001,-83.0
236,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-12,-94.0,-80.0,-91.0,-87.0,-72.0,,City of London,104,E09000001,-83.25
237,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-13,-94.0,-81.0,-92.0,-87.0,-73.0,,City of London,104,E09000001,-83.75
238,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-14,-95.0,-82.0,-94.0,-88.0,-74.0,,City of London,104,E09000001,-84.75
239,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-15,-95.0,-79.0,-90.0,-85.0,-70.0,,City of London,104,E09000001,-82.25
240,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-18,-93.0,-78.0,-88.0,-85.0,-75.0,,City of London,104,E09000001,-82.75
241,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-19,-94.0,-80.0,-89.0,-86.0,-76.0,,City of London,104,E09000001,-84.0
242,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-20,-94.0,-81.0,-90.0,-87.0,-74.0,,City of London,104,E09000001,-84.0
243,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-21,-95.0,-80.0,-90.0,-87.0,-75.0,,City of London,104,E09000001,-84.25
244,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-22,-95.0,-77.0,-89.0,-85.0,-71.0,,City of London,104,E09000001,-82.0
245,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-25,-93.0,-80.0,-89.0,-86.0,-76.0,,City of London,104,E09000001,-83.75
246,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-26,-94.0,-80.0,-91.0,-86.0,-77.0,,City of London,104,E09000001,-84.25
247,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-27,-94.0,-78.0,-91.0,-86.0,-76.0,,City of London,104,E09000001,-83.5
248,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-28,-94.0,-79.0,-91.0,-86.0,-76.0,,City of London,104,E09000001,-83.75
249,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-01-29,-95.0,-76.0,-90.0,-84.0,-74.0,,City of London,104,E09000001,-82.25
250,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-02-01,-93.0,-78.0,-92.0,-84.0,-75.0,,City of London,104,E09000001,-82.5
251,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-02-02,-93.0,-77.0,-90.0,-85.0,-75.0,,City of London,104,E09000001,-82.5
252,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-02-03,-94.0,-77.0,-91.0,-86.0,-75.0,,City of London,104,E09000001,-83.0
253,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-02-04,-94.0,-78.0,-91.0,-86.0,-74.0,,City of London,104,E09000001,-83.0
254,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-02-05,-94.0,-73.0,-89.0,-84.0,-71.0,,City of London,104,E09000001,-80.5
255,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-02-08,-93.0,-79.0,-92.0,-85.0,-75.0,,City of London,104,E09000001,-83.0
256,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-02-09,-94.0,-78.0,-93.0,-86.0,-78.0,,City of London,104,E09000001,-84.0
257,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-02-10,-94.0,-75.0,-91.0,-86.0,-76.0,,City of London,104,E09000001,-82.75
258,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-02-11,-94.0,-77.0,-92.0,-86.0,-75.0,,City of London,104,E09000001,-83.0
259,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-02-12,-94.0,-73.0,-91.0,-84.0,-75.0,,City of London,104,E09000001,-81.5
260,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-02-15,-92.0,-75.0,-89.0,-84.0,-72.0,,City of London,104,E09000001,-80.75
261,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-02-16,-93.0,-74.0,-91.0,-84.0,-76.0,,City of London,104,E09000001,-81.75
262,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-02-17,-93.0,-73.0,-90.0,-84.0,-75.0,,City of London,104,E09000001,-81.25
263,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-02-18,-94.0,-74.0,-89.0,-85.0,-75.0,,City of London,104,E09000001,-82.0
264,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2021-02-19,-94.0,-72.0,-89.0,-83.0,-72.0,,City of London,104,E09000001,-80.25
265,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-02-17,14.0,9.0,37.0,5.0,-8.0,2.0,Westminster,13472,E09000033,5.0
266,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-02-18,7.0,1.0,20.0,2.0,-6.0,2.0,Westminster,13472,E09000033,1.0
267,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-02-19,5.0,0.0,10.0,1.0,-6.0,2.0,Westminster,13472,E09000033,0.0
268,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-02-20,3.0,-4.0,2.0,-1.0,-7.0,2.0,Westminster,13472,E09000033,-2.25
269,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-02-21,1.0,4.0,16.0,3.0,-8.0,2.0,Westminster,13472,E09000033,0.0
270,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-02-24,-2.0,-1.0,1.0,1.0,-1.0,2.0,Westminster,13472,E09000033,-0.75
271,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-02-25,0.0,4.0,11.0,5.0,1.0,1.0,Westminster,13472,E09000033,2.5
272,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-02-26,0.0,2.0,15.0,-1.0,2.0,0.0,Westminster,13472,E09000033,0.75
273,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-02-27,-2.0,2.0,5.0,1.0,1.0,0.0,Westminster,13472,E09000033,0.5
274,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-02-28,-6.0,2.0,-8.0,0.0,1.0,2.0,Westminster,13472,E09000033,-0.75
275,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-02,-4.0,6.0,8.0,-5.0,0.0,2.0,Westminster,13472,E09000033,-0.75
276,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-03,-7.0,2.0,2.0,-7.0,3.0,1.0,Westminster,13472,E09000033,-2.25
277,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-04,-9.0,-1.0,-13.0,-8.0,2.0,2.0,Westminster,13472,E09000033,-4.0
278,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-05,-15.0,-10.0,-26.0,-7.0,-1.0,3.0,Westminster,13472,E09000033,-8.25
279,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-06,-6.0,4.0,-4.0,-6.0,0.0,1.0,Westminster,13472,E09000033,-2.0
280,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-09,-8.0,1.0,-14.0,-7.0,-2.0,3.0,Westminster,13472,E09000033,-4.0
281,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-10,-12.0,1.0,-19.0,-10.0,-3.0,4.0,Westminster,13472,E09000033,-6.0
282,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-11,-13.0,0.0,-17.0,-16.0,-5.0,4.0,Westminster,13472,E09000033,-8.5
283,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-12,-20.0,-1.0,-29.0,-21.0,-10.0,6.0,Westminster,13472,E09000033,-13.0
284,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-13,-30.0,-3.0,-34.0,-26.0,-16.0,8.0,Westminster,13472,E09000033,-18.75
285,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-16,-39.0,0.0,-18.0,-37.0,-29.0,12.0,Westminster,13472,E09000033,-26.25
286,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-17,-59.0,-15.0,-47.0,-52.0,-42.0,17.0,Westminster,13472,E09000033,-42.0
287,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-18,-67.0,-19.0,-56.0,-60.0,-50.0,20.0,Westminster,13472,E09000033,-49.0
288,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-19,-74.0,-20.0,-68.0,-65.0,-56.0,22.0,Westminster,13472,E09000033,-53.75
289,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-20,-79.0,-32.0,-70.0,-69.0,-59.0,25.0,Westminster,13472,E09000033,-59.75
290,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-23,-85.0,-48.0,-65.0,-76.0,-72.0,29.0,Westminster,13472,E09000033,-70.25
291,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-24,-92.0,-58.0,-73.0,-84.0,-78.0,33.0,Westminster,13472,E09000033,-78.0
292,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-25,-94.0,-62.0,-77.0,-88.0,-80.0,34.0,Westminster,13472,E09000033,-81.0
293,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-26,-94.0,-64.0,-78.0,-90.0,-82.0,36.0,Westminster,13472,E09000033,-82.5
294,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-27,-95.0,-65.0,-82.0,-90.0,-81.0,37.0,Westminster,13472,E09000033,-82.75
295,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-30,-94.0,-67.0,-84.0,-90.0,-82.0,35.0,Westminster,13472,E09000033,-83.25
296,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-03-31,-94.0,-66.0,-81.0,-91.0,-83.0,35.0,Westminster,13472,E09000033,-83.5
297,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-01,-95.0,-68.0,-83.0,-91.0,-83.0,36.0,Westminster,13472,E09000033,-84.25
298,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-02,-95.0,-68.0,-81.0,-91.0,-84.0,37.0,Westminster,13472,E09000033,-84.5
299,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-03,-95.0,-66.0,-81.0,-91.0,-82.0,38.0,Westminster,13472,E09000033,-83.5
300,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-06,-94.0,-65.0,-79.0,-91.0,-83.0,35.0,Westminster,13472,E09000033,-83.25
301,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-07,-95.0,-64.0,-74.0,-91.0,-83.0,35.0,Westminster,13472,E09000033,-83.25
302,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-08,-95.0,-66.0,-78.0,-91.0,-83.0,35.0,Westminster,13472,E09000033,-83.75
303,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-09,-95.0,-62.0,-75.0,-91.0,-82.0,35.0,Westminster,13472,E09000033,-82.5
304,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-10,-96.0,-68.0,-76.0,-94.0,-87.0,38.0,Westminster,13472,E09000033,-86.25
305,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-13,-96.0,-72.0,-79.0,-95.0,-89.0,37.0,Westminster,13472,E09000033,-88.0
306,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-14,-95.0,-64.0,-76.0,-91.0,-82.0,34.0,Westminster,13472,E09000033,-83.0
307,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-15,-95.0,-65.0,-75.0,-91.0,-81.0,35.0,Westminster,13472,E09000033,-83.0
308,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-16,-95.0,-65.0,-77.0,-91.0,-82.0,36.0,Westminster,13472,E09000033,-83.25
309,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-17,-96.0,-66.0,-85.0,-91.0,-81.0,37.0,Westminster,13472,E09000033,-83.5
310,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-20,-94.0,-63.0,-70.0,-90.0,-80.0,34.0,Westminster,13472,E09000033,-81.75
311,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-21,-94.0,-63.0,-70.0,-90.0,-81.0,34.0,Westminster,13472,E09000033,-82.0
312,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-22,-95.0,-63.0,-70.0,-91.0,-80.0,34.0,Westminster,13472,E09000033,-82.25
313,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-23,-95.0,-61.0,-69.0,-91.0,-80.0,34.0,Westminster,13472,E09000033,-81.75
314,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-24,-95.0,-62.0,-74.0,-90.0,-80.0,35.0,Westminster,13472,E09000033,-81.75
315,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-27,-94.0,-62.0,-73.0,-89.0,-80.0,33.0,Westminster,13472,E09000033,-81.25
316,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-28,-95.0,-70.0,-86.0,-91.0,-81.0,36.0,Westminster,13472,E09000033,-84.25
317,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-29,-95.0,-64.0,-80.0,-90.0,-81.0,34.0,Westminster,13472,E09000033,-82.5
318,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-04-30,-95.0,-65.0,-82.0,-91.0,-81.0,36.0,Westminster,13472,E09000033,-83.0
319,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-05-01,-95.0,-62.0,-80.0,-90.0,-79.0,35.0,Westminster,13472,E09000033,-81.5
320,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-05-04,-93.0,-60.0,-67.0,-89.0,-79.0,33.0,Westminster,13472,E09000033,-80.25
321,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-05-05,-94.0,-60.0,-68.0,-89.0,-80.0,33.0,Westminster,13472,E09000033,-80.75
322,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-05-06,-94.0,-61.0,-64.0,-89.0,-79.0,32.0,Westminster,13472,E09000033,-80.75
323,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-05-07,-94.0,-58.0,-63.0,-89.0,-79.0,32.0,Westminster,13472,E09000033,-80.0
324,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-05-08,-95.0,-63.0,-56.0,-92.0,-85.0,35.0,Westminster,13472,E09000033,-83.75
325,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-05-11,-93.0,-61.0,-73.0,-88.0,-79.0,33.0,Westminster,13472,E09000033,-80.25
326,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-05-12,-94.0,-60.0,-65.0,-88.0,-79.0,32.0,Westminster,13472,E09000033,-80.25
327,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-05-13,-94.0,-61.0,-73.0,-88.0,-79.0,33.0,Westminster,13472,E09000033,-80.5
328,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-05-14,-94.0,-60.0,-67.0,-88.0,-78.0,33.0,Westminster,13472,E09000033,-80.0
329,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-05-15,-94.0,-58.0,-64.0,-87.0,-77.0,33.0,Westminster,13472,E09000033,-79.0
330,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-05-18,-92.0,-55.0,-49.0,-85.0,-76.0,31.0,Westminster,13472,E09000033,-77.0
331,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-05-19,-92.0,-56.0,-43.0,-86.0,-77.0,30.0,Westminster,13472,E09000033,-77.75
332,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-05-20,-93.0,-54.0,-39.0,-86.0,-76.0,29.0,Westminster,13472,E09000033,-77.25
333,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-05-21,-93.0,-56.0,-49.0,-87.0,-77.0,31.0,Westminster,13472,E09000033,-78.25
334,ChIJxwN8mDUFdkgRoGfsoi2uDgQ,2020-05-22,-93.0,-54.0,-60.0,-86.0,-75.0,31.0,Westminster,13472,E09000033,-77.0
